Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20210328,20210728,12.48,9,14,200,0.005,1,4,1.153152427,310528.5381,0.561136228,0,100,68,7.9629548,1,0,0
1,france,20210328,20210728,12.48,10,14,1,0.005,1,4,1.262210672,234143.2954,0.578939452,0,100,783,3.4663993,13,0,0
1,france,20210328,20210728,12.48,10,14,50,0.005,1,4,0.988569133,180320.2059,0.675729666,0,100,124,3.5848649,2,0,0
1,france,20210328,20210728,12.48,10,14,100,0.005,1,4,1.041364705,187531.9492,0.662760767,0,100,70,10.3135897,1,0,0
1,france,20210328,20210728,12.48,10,14,150,0.005,1,4,0.966486282,152314.4421,0.726092509,0,100,51,51.2440721,0,0,0
1,france,20210328,20210728,12.48,10,14,200,0.005,1,4,0.957164688,142996.3715,0.742849222,0,100,51,51.0456302,0,0,0
1,france,20210328,20211024,18.57,7,14,1,0.005,1,4,0.331785053,104117.1973,0.613734556,0,100,583,43.2604353,9,0,0
1,france,20210328,20211024,18.57,7,14,50,0.005,1,4,0.21355719,55048.77728,0.795773984,0,100,128,8.1159918,2,0,0
1,france,20210328,20211024,18.57,7,14,100,0.005,1,4,0.218679688,57576.30471,0.786397084,0,100,74,14.3419816,1,0,0
1,france,20210328,20211024,18.57,7,14,150,0.005,1,4,0.21792843,57884.53158,0.78525359,0,100,77,16.803864,1,0,0
1,france,20210328,20211024,18.57,7,14,200,0.005,1,4,0.204427831,53538.77819,0.801375945,0,100,69,8.7783484,1,0,0
1,france,20210328,20211024,18.57,8,14,1,0.005,1,4,0.448768083,81364.61147,0.668053089,0,100,472,52.1326053,7,0,0
1,france,20210328,20211024,18.57,8,14,50,0.005,1,4,0.382668206,62836.08199,0.743644774,0,100,122,1.6779349,2,0,0
1,france,20210328,20211024,18.57,8,14,100,0.005,1,4,0.382671013,59422.06164,0.757573109,0,100,73,13.4401319,1,0,0
1,france,20210328,20211024,18.57,8,14,150,0.005,1,4,0.356218925,57928.6207,0.763665968,0,100,74,13.9443301,1,0,0
1,france,20210328,20211024,18.57,8,14,200,0.005,1,4,0.377297914,57873.81615,0.763889556,0,100,69,9.4064093,1,0,0
1,france,20210328,20211024,18.57,9,14,1,0.005,1,4,0.463147052,52705.51498,0.780566342,0,100,400,40.3675805,6,0,0
1,france,20210328,20211024,18.57,9,14,50,0.005,1,4,0.406214479,49147.79096,0.795378538,0,100,128,7.9713436,2,0,0
1,france,20210328,20211024,18.57,9,14,100,0.005,1,4,0.428330641,45245.7639,0.811624201,0,100,93,32.6395666,1,0,0
1,france,20210328,20211024,18.57,9,14,150,0.005,1,4,0.447417781,47751.91426,0.801190118,0,100,68,8.2473088,1,0,0
1,france,20210328,20211024,18.57,9,14,200,0.005,1,4,0.422896758,47651.31673,0.801608945,0,100,70,9.7557589,1,0,0
1,france,20210328,20211024,18.57,10,14,1,0.005,1,4,0.468842556,36323.01431,0.8052894,0,100,411,50.9978487,6,0,0
1,france,20210328,20211024,18.57,10,14,50,0.005,1,4,0.569392063,29330.61141,0.842772384,0,100,120,59.829825,1,0,0
1,france,20210328,20211024,18.57,10,14,100,0.005,1,4,0.394818978,30019.26377,0.839080843,0,100,67,6.9827543,1,0,0
1,france,20210328,20211024,18.57,10,14,150,0.005,1,4,0.36373215,28549.488,0.846959619,0,100,70,10.3914296,1,0,0
1,france,20210328,20211024,18.57,10,14,200,0.005,1,4,0.386144637,32922.71434,0.823516809,0,100,55,54.5059545,0,0,0
1,france,20210328,20210223,26.63,7,14,1,0.005,1,4,0.122187686,36318.12168,0.772153866,0,100,480,59.7809004,7,0,0
1,france,20210328,20210223,26.63,7,14,50,0.005,1,4,0.135602027,39503.32109,0.752171131,0,100,164,44.2491829,2,0,0
1,france,20210328,20210223,26.63,7,14,100,0.005,1,4,0.131442727,40047.56524,0.74875675,0,100,111,50.8582047,1,0,0
1,france,20210328,20210223,26.63,7,14,150,0.005,1,4,0.132173138,39953.70459,0.749345596,0,100,100,39.7156138,1,0,0
1,france,20210328,20210223,26.63,7,14,200,0.005,1,4,0.147335609,41549.07235,0.739336863,0,100,93,32.7283754,1,0,0
1,france,20210328,20210223,26.63,8,14,1,0.005,1,4,0.216916376,33785.88062,0.764420163,0,100,499,19.2738362,8,0,0
1,france,20210328,20210223,26.63,8,14,50,0.005,1,4,0.241478836,35098.31271,0.755268928,0,100,168,47.7209948,2,0,0
1,france,20210328,20210223,26.63,8,14,100,0.005,1,4,0.221506579,34739.85231,0.757768375,0,100,103,43.4442493,1,0,0
1,france,20210328,20210223,26.63,8,14,150,0.005,1,4,0.21291409,33256.54788,0.768111057,0,100,88,27.7901229,1,0,0
1,france,20210328,20210223,26.63,8,14,200,0.005,1,4,0.207364392,33566.65302,0.765948778,0,100,74,13.5546025,1,0,0
1,france,20210328,20210223,26.63,9,14,1,0.005,1,4,0.184134438,36531.49535,0.747292408,0,100,441,20.7006821,7,0,0
1,france,20210328,20210223,26.63,9,14,50,0.005,1,4,0.173760613,36499.60962,0.747512978,0,100,163,43.4939018,2,0,0
1,france,20210328,20210223,26.63,9,14,100,0.005,1,4,0.186636098,37506.65713,0.7405467,0,100,106,45.8476129,1,0,0
1,france,20210328,20210223,26.63,9,14,150,0.005,1,4,0.177381176,37366.24068,0.741518035,0,100,84,23.6723083,1,0,0
1,france,20210328,20210223,26.63,9,14,200,0.005,1,4,0.184312627,37110.62297,0.743286277,0,100,78,18.0450214,1,0,0
1,france,20210328,20210223,26.63,10,14,1,0.005,1,4,0.19907364,26426.50172,0.739900263,0,100,462,41.9549115,7,0,0
1,france,20210328,20210223,26.63,10,14,50,0.005,1,4,0.193177838,25382.295,0.750177745,0,100,162,42.3308017,2,0,0
1,france,20210328,20210223,26.63,10,14,100,0.005,1,4,0.191980238,25997.12997,0.744126304,0,100,93,32.8725219,1,0,0
1,france,20210328,20210223,26.63,10,14,150,0.005,1,4,0.177931285,25158.19506,0.752383422,0,100,93,32.5037975,1,0,0
1,france,20210328,20210223,26.63,10,14,200,0.005,1,4,0.186847419,25913.37671,0.744950636,0,100,72,12.466263,1,0,0
1,france,20210328,20210822,31.07,7,14,1,0.005,1,4,0.154955399,55556.56313,0.690763311,0,100,693,32.570648,11,0,0
1,france,20210328,20210822,31.07,7,14,50,0.005,1,4,0.190981519,61874.33337,0.655597595,0,100,178,58.1949143,2,0,0
1,france,20210328,20210822,31.07,7,14,100,0.005,1,4,0.170829924,59929.84596,0.666420922,0,100,120,59.6558512,1,0,0
1,france,20210328,20210822,31.07,7,14,150,0.005,1,4,0.166130816,61134.24946,0.65971702,0,100,105,45.1298822,1,0,0
1,france,20210328,20210822,31.07,7,14,200,0.005,1,4,0.166332772,60709.79216,0.662079617,0,100,89,29.2777679,1,0,0
1,france,20210328,20210822,31.07,8,14,1,0.005,1,4,0.292366037,56542.17331,0.648980221,0,100,764,44.1933939,12,0,0
1,france,20210328,20210822,31.07,8,14,50,0.005,1,4,0.282524491,56769.17695,0.647570959,0,100,171,51.0831826,2,0,0
1,france,20210328,20210822,31.07,8,14,100,0.005,1,4,0.278116129,57036.5513,0.645911071,0,100,127,7.3422752,2,0,0
1,france,20210328,20210822,31.07,8,14,150,0.005,1,4,0.275126717,57161.26039,0.645136863,0,100,95,35.4049912,1,0,0
1,france,20210328,20210822,31.07,8,14,200,0.005,1,4,0.2821747,58990.63895,0.633779888,0,100,75,15.4601888,1,0,0
1,france,20210328,20210822,31.07,9,14,1,0.005,1,4,0.257124462,49363.20329,0.664086363,0,100,589,49.3718447,9,0,0
1,france,20210328,20210822,31.07,9,14,50,0.005,1,4,0.280039404,54703.77072,0.627744122,0,100,195,15.1767079,3,0,0
1,france,20210328,20210822,31.07,9,14,100,0.005,1,4,0.258964003,55998.62519,0.618932715,0,100,127,7.3723773,2,0,0
1,france,20210328,20210822,31.07,9,14,150,0.005,1,4,0.244002473,55370.06907,0.623210002,0,100,100,39.9304264,1,0,0
1,france,20210328,20210822,31.07,9,14,200,0.005,1,4,0.244398814,55522.58646,0.62217213,0,100,88,28.1371394,1,0,0
1,france,20210328,20210822,31.07,10,14,1,0.005,1,4,0.265021971,38550.87137,0.611024278,0,100,590,50.2801107,9,0,0
1,france,20210328,20210822,31.07,10,14,50,0.005,1,4,0.285744512,38910.3254,0.60739741,0,100,187,7.3651873,3,0,0
1,france,20210328,20210822,31.07,10,14,100,0.005,1,4,0.264110038,38789.3817,0.608617724,0,100,116,56.0047165,1,0,0
1,france,20210328,20210822,31.07,10,14,150,0.005,1,4,0.245089178,38941.5145,0.607082715,0,100,109,48.7063706,1,0,0
1,france,20210328,20210822,31.07,10,14,200,0.005,1,4,0.256323741,39944.2056,0.596965628,0,100,88,28.0471471,1,0,0
